txn_id,customer_id,product_id,amount,currency,ts,status
t0002606,c02554,p0021,32.75,BRL,2025-03-01 12:55:00,refunded
t0002607,c03359,p0085,19.31,EUR,2025-01-08 20:37:00,paid
t0002608,c00790,p0015,272.5,USD,2025-09-05 00:22:00,cancelled
t0002609,c00167,p0081,40.67,USD,2025-02-28 10:04:00,refunded
t0002610,c02888,p0037,31.38,USD,2025-07-22 21:30:00,paid
t0002611,c02949,p0015,500.82,BRL,2025-08-02 15:33:00,Refunded
t0002612,c02620,p0066,48.51,USD,2025-09-01 12:55:00,paid
t0002613,c03223,p0029,28.6,USD,2025-07-14 18:27:00,refunded
t0002614,c01369,p0075,34.14,USD,2025-07-08 21:15:00,paid
t0002615,c00546,p0045,9.61,USD,2025-04-08 15:57:00,paid
t0002616,c01842,p0101,388.68,EUR,2025-06-05 07:53:00,paid
t0002617,c01452,p0044,38.99,BRL,2025-03-11 10:05:00,paid
t0002618,c01462,p0110,221.99,USD,2025-01-07 20:58:00,Paid
t0002619,c01664,p0006,358.87,EUR,2025-09-09 11:30:00,paid
t0002620,c02505,p0079,16.54,USD,2025-01-24 10:40:00,paid
t0002621,c01860,p0084,307.11,USD,2025-01-21 12:15:00,refunded
t0002622,c01516,p0082,16.25,EUR,2025-05-13 14:53:00,cancelled
t0002623,c00131,p0036,47.98,USD,2025-03-09 15:42:00,paid
t0002624,c00464,p0006,96.31,EUR,2025-07-07 15:08:00,paid
t0002625,c00594,p0049,83.0,USD,2025-08-01 23:02:00,paid
t0002626,c01049,p0072,356.19,USD,2025-04-22 11:16:00,paid
t0002627,,p0081,15.24,USD,2025-06-07 19:21:00,cancelled
t0002628,c00787,p0067,273.95,USD,2025-05-19 20:17:00,paid
t0002629,c02232,p0022,94.62,USD,2025-03-13 22:08:00,paid
t0002630,c02668,p0115,124.75,USD,2025-07-12 21:53:00,paid
t0002631,c01792,p0023,8.54,USD,2025-09-25 16:17:00,paid
t0002632,c01167,p0039,69.16,USD,2025-08-18 10:28:00,cancelled
t0002633,c01618,p0065,17.87,BRL,2025-06-09 21:15:00,refunded
t0002634,c00552,p0086,12.56,EUR,2025-06-15 09:15:00,refunded
t0002635,c00401,p0115,42.72,USD,2025-05-11 20:34:00,paid
t0002636,c00349,p0087,92.69,EUR,2025-05-23 19:35:00,cancelled
t0002637,c01996,p0062,34.99,USD,2025-03-08 09:53:00,paid
t0002638,c02810,p0009,36.96,MXN,2025-02-16 00:57:00,paid
t0002639,c01587,p0078,"€115,85",MXN,2025-09-23 14:16:00,cancelled
t0002640,c00300,p0011,121.43,MXN,2025-04-22 10:03:00,paid
t0002641,c00883,p0040,73.64,USD,2025-03-25 07:35:00,Paid
t0002642,c01418,p0015,202.1,USD,2025-01-30 20:48:00,paid
t0002643,c00869,p0063,13.95,USD,2025-09-16 21:29:00,paid
t0002644,c02417,p0084,453.81,MXN,2025-03-04 18:29:00,Refunded
t0002645,c01277,p0010,26.49,USD,2025-09-23 17:31:00,paid
t0002646,c02187,p0042,64.43,MXN,2025-03-20 08:47:00,refunded
t0002647,c03356,p0089,20.45,EUR,2025-03-11 10:23:00,paid
t0002648,c02118,p0010,96.74,USD,2025-04-02 10:42:00,paid
t0002649,c02712,p0064,25.48,EUR,2025-07-16 10:59:00,refunded
t0002650,c02450,p0090,"$33,05",EUR,2025-06-16 12:40:00,paid
t0002651,c02485,p0120,56.78,USD,2025-07-30 07:25:00,paid
t0002652,c00205,p0099,$275.43,EUR,2025-08-17 20:25:00,paid
t0002653,c02318,p0016,569.98,BRL,2025-02-22 06:24:00,cancelled
t0002654,c01547,p0101,265.85,EUR,2025-04-21 21:04:00,refunded
t0002655,c03367,p0074,37.47,EUR,2025-04-29 17:14:00,Paid
t0002656,c02182,p0102,32.34,EUR,2025-05-29 20:36:00,paid
t0002657,c01287,p0051,76.0,MXN,2025-02-03 09:32:00,refunded
t0002658,c02349,p0072,"$125,44",USD,2025-08-10 11:16:00,paid
t0002659,c00216,p0036,67.09,USD,2025-01-16 23:01:00,paid
t0002660,c03281,p0058,193.48,USD,2025-07-29 10:51:00,refunded
t0002661,c03286,p0048,62.08,EUR,2025-04-01 09:03:00,paid
t0002662,c02792,p0099,227.83,EUR,2025-02-13 00:42:00,paid
t0002663,c02426,p0104,24.65,USD,2025-01-28 15:04:00,paid
t0002664,c02243,p0018,27.29,EUR,2025-01-11 20:32:00,paid
t0002665,c03393,p0106,62.54,USD,2025-05-12 11:28:00,Paid
t0002666,c03017,p0058,346.52,EUR,2025-01-14 20:20:00,paid
t0002667,c00563,p0001,6.19,EUR,2025-05-29 06:50:00,paid
t0002668,c02150,p0115,"$116,68",USD,2025-01-26 08:43:00,Refunded
t0002669,c02035,p0011,289.15,USD,2025-03-11 12:31:00,paid
t0002670,c03451,p0038,341.13,EUR,2025-04-08 20:59:00,cancelled
t0002671,c01162,p0102,32.37,USD,2025-01-21 11:45:00,paid
t0002672,c03070,p0105,41.65,USD,2025-07-13 16:08:00,cancelled
t0002673,c02116,p0099,61.83,MXN,2025-01-20 06:52:00,paid
t0002674,c01474,p0028,38.18,USD,2025-06-12 13:03:00,paid
t0002675,c00905,p0051,121.15,USD,2025-09-24 18:36:00,paid
t0002676,c02163,p0024,20.16,USD,2025-06-04 22:56:00,paid
t0002677,c00104,p0057,139.77,USD,2025-06-14 14:04:00,paid
t0002678,c01082,p0079,"$5,69",USD,2025-03-28 11:09:00,Paid
t0002679,c01891,p0106,39.78,USD,2025-03-09 12:41:00,cancelled
t0002680,c03064,p0084,176.29,EUR,2025-02-07 13:33:00,cancelled
t0002681,c00642,p0036,20.45,USD,2025-02-23 14:10:00,paid
t0002682,c02975,p0053,127.22,USD,2025-07-04 13:24:00,paid
t0002683,c03136,p0100,€243.88,EUR,2025-03-30 22:20:00,paid
t0002684,c03046,p0065,17.11,USD,2025-07-04 06:20:00,Paid
t0002685,c02831,p0103,"$12,55",USD,2025-08-08 08:24:00,paid
t0002686,c03101,p0110,169.53,USD,2025-02-08 14:55:00,paid
t0002687,c03019,p0094,"€135,24",EUR,2025-03-29 21:41:00,paid
t0002688,c03029,p0006,485.89,USD,2025-03-26 09:26:00,cancelled
t0002689,c03388,p0032,87.67,EUR,2025-07-18 16:13:00,paid
t0002690,c01323,p0043,384.17,USD,2025-03-01 16:25:00,paid
t0002691,c00908,p0093,38.21,USD,2025-03-22 22:39:00,Paid
t0002692,c00884,p0079,21.77,USD,2025-09-23 13:47:00,Paid
t0002693,c02006,p0070,31.21,MXN,2025-05-13 18:54:00,paid
t0002694,c00447,p0076,23.88,USD,2025-09-16 09:27:00,paid
t0002695,c01164,p0119,58.2,USD,2025-07-16 11:53:00,refunded
t0002696,c02058,p0005,227.08,BRL,2025-08-31 19:19:00,paid
t0002697,c02912,p0051,36.74,USD,2025-09-15 08:38:00,paid
t0002698,c02604,p0112,$229.52,USD,2025-08-17 21:05:00,Paid
t0002699,c02864,p0080,255.46,USD,2025-04-28 20:25:00,paid
t0002700,c00247,p0049,164.72,EUR,2025-01-15 19:10:00,refunded
t0002701,c01394,p0038,178.76,MXN,2025-08-12 13:34:00,paid
t0002702,c00480,p0014,"€11,75",USD,2025-06-01 22:43:00,paid
t0002703,c01782,p0066,27.19,USD,2025-05-18 20:26:00,paid
t0002704,c02624,p0081,32.52,EUR,2025-02-12 18:42:00,paid
t0002705,c01420,p0093,109.89,USD,2025-01-23 14:58:00,paid
t0002706,c00893,p0116,20.04,USD,2025-04-15 10:51:00,paid
t0002707,c00676,p0081,20.83,EUR,2025-04-14 13:31:00,cancelled
t0002708,c01194,p0049,118.15,MXN,2025-07-23 12:48:00,paid
t0002709,c02091,p0008,14.78,USD,2025-06-23 14:09:00,paid
t0002710,c00764,p0104,54.55,USD,2025-06-04 22:49:00,paid
t0002711,c02713,p0044,66.75,USD,2025-01-07 12:30:00,paid
t0002712,c01518,p0037,"$8,97",USD,2025-08-10 20:04:00,paid
t0002713,c01191,p0027,262.3,EUR,2025-01-16 12:35:00,refunded
t0002714,c00255,p0034,53.51,MXN,2025-09-10 18:42:00,refunded
t0002715,c00336,p0073,224.78,EUR,2025-02-11 20:17:00,paid
t0002716,c01013,p0097,46.49,USD,2025-04-15 20:59:00,cancelled
t0002717,c02054,p0032,111.7,USD,2025-06-11 04:03:00,paid
t0002718,c01089,p0073,464.54,USD,2025-01-22 11:06:00,paid
t0002719,c03085,p0022,185.51,MXN,2025-02-06 12:28:00,paid
t0002720,c03455,p0105,26.02,USD,2025-02-24 07:18:00,paid
t0002721,c02716,p0013,58.82,USD,2025-05-15 21:13:00,refunded
t0002722,c03340,p0040,90.08,MXN,2025-09-06 11:08:00,paid
t0002723,c00451,p0013,20.57,USD,2025-08-09 06:56:00,paid
t0002724,,p0023,€30.91,USD,2025-03-30 16:10:00,Refunded
t0002725,c02952,p0036,411.31,USD,2025-05-21 19:57:00,refunded
t0002726,c02444,p0055,111.92,USD,2025-01-30 21:31:00,paid
t0002727,c00620,p0115,58.86,BRL,2025-08-19 20:57:00,paid
t0002728,c03128,p0075,29.38,MXN,2025-09-24 10:52:00,Paid
t0002729,c01499,p0080,427.87,EUR,2025-03-01 22:24:00,cancelled
t0002730,c00515,p0032,120.05,USD,2025-09-30 23:42:00,paid
t0002731,,p0087,40.83,USD,2025-05-18 10:46:00,refunded
t0002732,c00151,p0048,94.55,USD,2025-03-22 20:14:00,paid
t0002733,c00887,p0010,30.74,EUR,2025-09-30 15:56:00,paid
t0002734,c02180,p0071,90.38,USD,2025-08-26 20:58:00,paid
t0002735,c02153,p0115,62.54,USD,2025-01-01 19:03:00,paid
t0002736,c03084,p0038,117.17,MXN,2025-02-28 20:15:00,paid
t0002737,c01482,p0011,141.79,EUR,2025-03-21 01:11:00,paid
t0002738,c01352,p0038,548.78,BRL,2025-01-24 12:22:00,paid
t0002739,c03159,p0021,179.94,EUR,2025-05-16 21:33:00,paid
t0002740,c02233,p0118,203.0,EUR,2025-06-24 14:17:00,refunded
t0002741,c00164,p0104,"$44,45",EUR,2025-02-03 14:45:00,refunded
t0002742,c03398,p0104,44.58,EUR,2025-03-24 15:24:00,paid
t0002743,c01587,p0037,6.21,USD,2025-05-29 19:57:00,paid
t0002744,c00755,p0109,18.89,MXN,2025-02-19 07:54:00,paid
t0002745,c00650,p0038,117.12,MXN,2025-04-26 10:26:00,refunded
t0002746,c01754,p0071,"$46,46",USD,2025-07-29 15:38:00,paid
t0002747,c01996,p0087,33.6,USD,2025-05-31 10:46:00,paid
t0002748,c03204,p0008,34.46,MXN,2025-04-22 10:39:00,paid
t0002749,c01070,p0113,66.39,BRL,2025-04-20 21:02:00,paid
t0002750,c00610,p0114,31.66,USD,2025-02-02 12:45:00,cancelled
t0002751,c02315,p0081,11.07,MXN,2025-05-07 12:31:00,Paid
t0002752,c03144,p0027,127.21,USD,2025-05-16 12:03:00,refunded
t0002753,c01013,p0101,"€308,0",USD,2025-01-31 19:44:00,paid
t0002754,c02577,p0020,17.98,USD,2025-02-06 10:18:00,
t0002755,c00912,p0115,31.05,EUR,2025-05-26 06:40:00,paid
t0002756,c01171,p0031,39.56,USD,2025-08-12 03:56:00,paid
t0002757,c02902,p0064,18.23,EUR,2025-04-05 11:02:00,Paid
t0002758,c02583,p0057,324.38,USD,2025-07-18 08:24:00,paid
t0002759,c02242,p0045,13.88,BRL,2025-08-27 04:42:00,paid
t0002760,c02061,p0001,13.12,USD,2025-07-13 17:21:00,paid
t0002761,c03357,p0106,15.8,USD,2025-09-27 11:16:00,paid
t0002762,c02447,p0060,11.62,BRL,2025-01-03 08:25:00,paid
t0002763,c02908,p0072,262.59,EUR,2025-03-14 06:53:00,paid
t0002764,c01942,p0108,48.88,USD,2025-07-18 23:44:00,paid
t0002765,c03025,p0021,13.47,EUR,2025-02-14 11:29:00,cancelled
t0002766,c02267,p0084,121.23,EUR,2025-03-23 21:39:00,paid
t0002767,c00303,p0050,222.69,MXN,2025-05-29 19:24:00,paid
t0002768,c00623,p0043,589.1,USD,2025-01-15 12:24:00,refunded
t0002769,c00203,p0029,18.83,EUR,2025-01-20 14:26:00,paid
t0002770,c00834,p0065,19.78,USD,2025-02-14 23:59:00,paid
t0002771,c02537,p0026,26.54,MXN,2025-08-14 14:53:00,paid
t0002772,c00475,p0093,27.26,EUR,2025-09-14 19:06:00,refunded
t0002773,c00495,p0117,19.26,MXN,2025-05-26 08:31:00,paid
t0002774,c01480,p0011,246.26,USD,2025-07-02 12:35:00,paid
t0002775,c00026,p0098,21.99,EUR,2025-07-16 10:54:00,paid
t0002776,c02347,p0005,193.65,MXN,2025-06-01 17:01:00,Paid
t0002777,c00041,p0070,174.13,USD,2025-05-08 21:03:00,paid
t0002778,c00757,p0002,235.17,USD,2025-09-04 20:08:00,paid
t0002779,c02409,p0108,24.83,MXN,2025-09-28 05:40:00,paid
t0002780,c01591,p0044,10.89,BRL,2025-06-23 10:57:00,Paid
t0002781,c00550,p0052,28.83,EUR,2025-09-10 07:37:00,refunded
t0002782,c01187,p0102,113.05,MXN,2025-06-01 11:22:00,paid
t0002783,c01191,p0097,73.43,EUR,2025-08-24 18:22:00,paid
t0002784,c00478,p0038,126.48,EUR,2025-01-20 22:42:00,paid
t0002785,c03433,p0111,14.03,USD,2025-02-16 16:42:00,paid
t0002786,c01339,p0077,100.43,USD,2025-09-20 09:54:00,cancelled
t0002787,c00275,p0118,145.75,USD,2025-05-12 13:06:00,paid
t0002788,c02273,p0072,180.85,EUR,2025-04-07 15:24:00,paid
t0002789,c03063,p0057,301.16,USD,2025-02-20 11:58:00,cancelled
t0002790,c01946,p0088,86.94,EUR,2025-02-27 21:09:00,cancelled
t0002791,c02078,p0023,13.63,USD,2025-08-25 22:20:00,paid
t0002792,c02564,p0049,$111.3,MXN,2025-04-26 16:46:00,paid
t0002793,c02324,p0080,147.19,BRL,2025-09-13 16:18:00,refunded
t0002794,c01691,p0056,25.94,USD,2025-03-20 17:00:00,cancelled
t0002795,c01253,p0085,"€30,83",EUR,2025-02-26 01:54:00,paid
t0002796,c03347,p0109,20.5,EUR,2025-09-01 21:09:00,paid
t0002797,c01200,p0020,17.73,BRL,2025-08-05 12:17:00,paid
t0002798,c03256,p0106,8.93,USD,2025-02-19 22:02:00,Refunded
t0002799,c00177,p0092,21.52,EUR,2025-02-08 20:00:00,paid
t0002800,c01855,p0001,$26.31,EUR,2025-03-01 12:08:00,paid
t0002801,c00581,p0014,36.55,USD,2025-03-14 11:49:00,paid
t0002802,c02677,p0064,17.38,USD,2025-03-30 11:52:00,paid
t0002803,c02629,p0014,41.07,USD,2025-03-19 22:19:00,paid
t0002804,c03278,p0109,32.94,USD,2025-02-11 22:33:00,paid
t0002805,c01640,p0081,20.75,EUR,2025-08-25 14:13:00,paid
t0002806,c03086,p0116,17.58,USD,2025-06-26 11:20:00,paid
t0002807,c00329,p0035,€57.68,USD,2025-09-26 21:04:00,paid
t0002808,c02189,p0041,155.52,BRL,2025-06-11 15:39:00,paid
t0002809,c03454,p0032,225.6,BRL,2025-01-11 11:25:00,paid
t0002810,c02629,p0090,31.72,USD,2025-05-21 15:01:00,paid
t0002811,c03433,p0104,49.13,USD,2025-03-06 18:32:00,Paid
t0002812,c00224,p0025,35.9,MXN,2025-01-11 22:49:00,paid
t0002813,c03075,p0026,69.67,USD,2025-08-26 14:47:00,paid
t0002814,c03250,p0062,23.96,USD,2025-04-07 12:04:00,paid
t0002815,c00447,p0023,50.29,USD,2025-04-11 12:09:00,paid
t0002816,c02688,p0078,126.39,USD,2025-09-18 12:56:00,refunded
t0002817,c02362,p0020,15.24,USD,2025-09-23 12:30:00,paid
t0002818,c01824,p0066,81.7,EUR,2025-02-04 12:39:00,paid
t0002819,c01107,p0032,134.37,BRL,2025-04-28 10:35:00,paid
t0002820,c02940,p0039,40.49,USD,2025-02-27 21:01:00,paid
t0002821,c01605,p0098,60.48,EUR,2025-01-24 13:58:00,paid
t0002822,c02688,p0112,253.6,USD,2025-07-16 09:39:00,cancelled
t0002823,c01861,p0042,44.33,USD,2025-07-08 20:39:00,paid
t0002824,c01754,p0076,34.75,USD,2025-06-17 12:30:00,cancelled
t0002825,c00246,p0015,147.01,EUR,2025-03-07 12:45:00,refunded
t0002826,c01424,p0072,$108.25,BRL,2025-05-13 14:39:00,paid
t0002827,c02522,p0096,98.06,USD,2025-08-13 14:02:00,cancelled
t0002828,c00608,p0022,119.28,BRL,2025-08-19 21:09:00,paid
t0002829,c03410,p0028,37.37,EUR,2025-06-16 19:15:00,cancelled
t0002830,c00900,p0108,20.58,USD,2025-08-01 22:33:00,paid
t0002831,c02297,p0065,$50.1,EUR,2025-01-16 20:20:00,paid
t0002832,c02026,p0058,$234.5,USD,2025-01-01 17:14:00,cancelled
t0002833,c00287,p0106,18.52,MXN,2025-04-14 07:14:00,paid
t0002834,c02227,p0011,144.09,BRL,2025-08-14 17:19:00,paid
t0002835,c01976,p0118,102.5,USD,2025-06-09 18:15:00,refunded
t0002836,c02328,p0081,12.65,USD,2025-04-21 05:26:00,paid
t0002837,c01500,p0045,9.63,USD,2025-05-09 06:42:00,refunded
t0002838,c00344,p0017,32.78,USD,2025-06-05 09:28:00,paid
t0002839,c03357,p0069,780.54,USD,2025-07-28 09:09:00,paid
t0002840,c00273,p0095,51.71,USD,2025-01-10 15:50:00,refunded
t0002841,c00771,p0066,78.69,BRL,2025-07-04 11:51:00,paid
t0002842,c00014,p0087,39.43,EUR,2025-02-23 21:29:00,Paid
t0002843,c03183,p0031,83.14,USD,2025-09-29 21:29:00,paid
t0002844,c00234,p0013,20.75,EUR,2025-02-18 06:49:00,paid
t0002845,c02205,p0092,37.78,USD,2025-08-05 13:42:00,refunded
t0002846,c01599,p0117,70.67,EUR,2025-02-21 22:13:00,paid
t0002847,c02362,p0097,49.78,USD,2025-05-13 20:06:00,paid
t0002848,c01076,p0110,106.87,USD,2025-08-21 15:00:00,cancelled
t0002849,c03273,p0037,36.54,USD,2025-07-02 12:49:00,refunded
t0002850,c00231,p0055,23.28,USD,2025-08-07 20:55:00,paid
t0002851,c03453,p0024,10.25,USD,2025-06-11 00:23:00,refunded
t0002852,c02455,p0040,45.88,USD,2025-09-12 10:03:00,paid
t0002853,c01641,p0078,148.78,EUR,2025-01-04 12:48:00,refunded
t0002854,c00307,p0049,€102.5,USD,2025-06-18 21:55:00,Paid
t0002855,c00753,p0016,"$277,2",USD,2025-05-21 11:17:00,paid
t0002856,c03233,p0105,16.95,MXN,2025-02-09 08:24:00,Refunded
t0002857,c03169,p0056,51.1,EUR,2025-07-10 12:28:00,paid
t0002858,c00174,p0089,68.26,USD,2025-02-11 13:08:00,paid
t0002859,c02650,p0007,154.65,USD,2025-09-11 22:44:00,cancelled
t0002860,c01751,p0087,19.19,USD,2025-08-08 19:16:00,refunded
t0002861,c02514,p0089,35.09,EUR,2025-05-10 23:46:00,paid
t0002862,c02464,p0069,164.35,EUR,2025-03-09 19:34:00,PAID
t0002863,c00588,p0075,46.04,EUR,2025-01-05 12:15:00,paid
t0002864,c00893,p0005,131.71,EUR,2025-06-18 21:16:00,paid
t0002865,c02524,p0050,197.09,USD,2025-06-17 13:15:00,cancelled
t0002866,c00734,p0060,7.68,BRL,2025-09-13 21:44:00,paid
t0002867,c00808,p0053,65.97,USD,2025-04-18 22:37:00,paid
t0002868,c01326,p0005,177.16,MXN,2025-06-03 19:35:00,paid
t0002869,c01790,p0082,138.47,EUR,2025-01-11 13:21:00,refunded
t0002870,c01657,p0108,33.67,USD,2025-07-27 14:16:00,paid
t0002871,c00254,p0075,29.78,USD,2025-06-19 03:48:00,paid
t0002872,c02655,p0030,172.8,USD,2025-07-09 22:09:00,paid
t0002873,c00959,p0046,148.78,USD,2025-03-21 21:10:00,paid
t0002874,c00084,p0026,42.68,MXN,2025-04-07 01:06:00,Paid
t0002875,c00896,p0021,33.23,EUR,2025-03-22 22:24:00,paid
t0002876,c03471,p0002,24.48,USD,2025-07-15 10:45:00,paid
t0002877,c01028,p0025,74.12,USD,2025-05-22 11:50:00,cancelled
t0002878,c01532,p0059,672.56,USD,2025-03-22 11:13:00,paid
t0002879,c00086,p0044,73.48,EUR,2025-02-26 14:36:00,refunded
t0002880,c02277,p0002,44.26,EUR,2025-09-03 12:57:00,cancelled
t0002881,c02026,p0056,$34.52,MXN,2025-08-21 12:59:00,paid
t0002882,c03484,p0019,54.84,EUR,2025-07-21 22:30:00,paid
t0002883,c01722,p0079,37.21,USD,2025-01-19 11:37:00,paid
t0002884,c00971,p0044,"$31,85",MXN,2025-08-30 20:25:00,paid
t0002885,,p0120,25.28,USD,2025-05-19 11:25:00,paid
t0002886,c00132,p0098,25.69,USD,2025-08-15 22:50:00,cancelled
t0002887,c01949,p0078,300.96,MXN,2025-08-10 22:11:00,paid
t0002888,c00389,p0027,205.26,USD,2025-05-21 19:46:00,refunded
t0002889,c01122,p0119,18.08,USD,2025-01-25 17:04:00,paid
t0002890,c03033,p0101,330.36,USD,2025-02-02 16:07:00,paid
t0002891,c00646,p0015,213.93,USD,2025-05-13 11:22:00,Paid
t0002892,c02683,p0057,122.1,MXN,2025-04-30 22:22:00,Paid
t0002893,c03032,p0022,171.45,USD,2025-02-17 21:59:00,paid
t0002894,c03153,p0118,222.75,EUR,2025-03-01 14:26:00,paid
t0002895,c03239,p0061,89.63,BRL,2025-03-13 10:28:00,paid
t0002896,c02120,p0092,94.73,USD,2025-05-24 10:31:00,paid
t0002897,c01380,p0087,99.03,USD,2025-04-11 22:17:00,refunded
t0002898,c02177,p0096,"$18,93",BRL,2025-02-03 22:13:00,cancelled
t0002899,c02957,p0078,145.79,USD,2025-02-09 14:10:00,paid
t0002900,c00243,p0088,€132.73,USD,2025-04-23 09:39:00,paid
t0002901,c00496,,334.77,USD,2025-01-16 22:01:00,cancelled
t0002902,c02959,p0032,252.42,EUR,2025-04-28 22:07:00,paid
t0002903,c01546,p0060,"$14,31",MXN,2025-08-12 16:09:00,paid
t0002904,c03225,p0089,23.59,USD,2025-09-21 10:09:00,paid
t0002905,c02208,p0093,51.4,USD,2025-09-19 22:59:00,paid
t0002906,c00248,p0032,209.4,USD,2025-08-11 10:20:00,paid
t0002907,c01550,p0089,17.65,USD,2025-03-22 16:37:00,paid
t0002908,c01877,p0090,39.5,USD,2025-01-13 02:56:00,paid
t0002909,c00007,p0102,73.03,USD,2025-03-18 18:39:00,paid
t0002910,c00491,p0062,8.12,BRL,2025-04-23 23:29:00,paid
t0002911,c01674,p0105,25.0,USD,2025-03-16 11:19:00,refunded
t0002912,c02310,p0062,€33.31,USD,2025-05-19 13:48:00,Paid
t0002913,c00428,p0113,156.88,USD,2025-01-27 20:55:00,paid
t0002914,c02525,p0065,23.45,EUR,2025-01-07 13:03:00,paid
t0002915,c00696,p0087,64.53,USD,2025-08-08 07:42:00,paid
t0002916,c02689,p0022,230.69,MXN,2025-05-06 12:31:00,paid
t0002917,c00737,p0111,22.68,MXN,2025-05-23 09:20:00,paid
t0002918,c01357,p0104,93.55,MXN,2025-01-07 19:50:00,paid
t0002919,c00215,p0036,47.58,BRL,2025-05-10 01:53:00,paid
t0002920,c00801,p0022,483.37,USD,2025-02-10 20:24:00,refunded
t0002921,c01105,p0002,66.75,USD,2025-01-23 12:01:00,paid
t0002922,c03167,p0023,7.84,USD,2025-08-19 09:08:00,paid
t0002923,c03245,p0032,134.1,EUR,2025-03-26 18:19:00,refunded
t0002924,c03079,p0089,19.27,USD,2025-07-12 07:59:00,Refunded
t0002925,c00149,p0046,28.66,USD,2025-08-15 14:54:00,refunded
t0002926,c02128,p0006,143.93,USD,2025-09-06 23:43:00,paid
t0002927,c03470,p0009,55.68,EUR,2025-07-11 18:18:00,paid
t0002928,c03111,p0065,13.83,EUR,2025-06-15 11:54:00,paid
t0002929,c01033,p0013,43.8,EUR,2025-03-01 15:16:00,Paid
t0002930,c02374,p0045,8.32,USD,2025-08-01 22:55:00,paid
t0002931,c03419,p0025,46.86,EUR,2025-07-02 15:15:00,refunded
t0002932,c01411,p0035,38.77,EUR,2025-03-28 10:27:00,paid
t0002933,c01121,p0018,43.0,USD,2025-01-18 11:14:00,paid
t0002934,c00062,p0035,52.55,USD,2025-07-22 12:53:00,paid
t0002935,c02585,p0093,58.73,USD,2025-09-15 19:00:00,paid
t0002936,c01968,p0044,49.03,EUR,2025-06-27 21:11:00,paid
t0002937,c02996,p0059,291.65,USD,2025-05-16 07:45:00,paid
t0002938,c01014,p0009,35.85,USD,2025-09-13 17:13:00,refunded
t0002939,c02045,p0015,247.68,USD,2025-01-28 16:10:00,refunded
t0002940,c02808,p0106,14.77,EUR,2025-09-05 11:28:00,paid
t0002941,c00221,p0083,19.69,BRL,2025-03-10 14:23:00,paid
t0002942,c02931,p0058,182.13,EUR,2025-06-26 20:10:00,paid
t0002943,c01510,p0019,"$23,27",USD,2025-03-17 21:41:00,refunded
t0002944,c00380,p0083,39.06,MXN,2025-06-07 19:46:00,paid
t0002945,c00844,p0042,"33,86",BRL,2025-02-26 21:14:00,paid
t0002946,c01909,p0035,147.51,USD,2025-08-12 14:37:00,refunded
t0002947,c02641,p0059,269.56,EUR,2025-01-06 18:04:00,paid
t0002948,c01417,p0018,25.57,EUR,2025-08-14 19:05:00,paid
t0002949,c02340,p0084,171.9,USD,2025-09-03 12:10:00,refunded
t0002950,c02791,p0081,22.68,BRL,2025-05-25 21:19:00,paid
t0002951,c02456,p0077,76.95,BRL,2025-06-16 22:01:00,paid
t0002952,c03333,p0047,44.77,USD,2025-07-10 09:17:00,paid
t0002953,c03407,p0093,53.23,USD,2025-05-04 15:01:00,paid
t0002954,c01300,p0093,17.37,USD,2025-09-29 21:51:00,refunded
t0002955,c02298,p0078,148.14,EUR,2025-01-05 11:44:00,Paid
t0002956,c00265,p0095,39.19,EUR,2025-07-21 20:32:00,paid
t0002957,c01118,p0040,72.33,USD,2025-05-16 13:42:00,refunded
t0002958,c01798,p0047,38.05,EUR,2025-08-14 22:16:00,paid
t0002959,c01210,p0044,60.47,EUR,2025-01-05 10:45:00,refunded
t0002960,c01169,p0012,46.47,USD,2025-03-28 11:45:00,refunded
t0002961,c01579,p0079,6.44,USD,2025-08-16 04:37:00,paid
t0002962,c02920,p0109,28.06,USD,2025-07-28 15:37:00,Refunded
t0002963,c00293,p0068,19.67,USD,2025-05-10 10:57:00,paid
t0002964,c02570,p0076,26.25,USD,2025-03-02 12:32:00,cancelled
t0002965,c01813,p0051,133.73,USD,2025-08-08 11:19:00,paid
t0002966,c03461,p0089,11.7,USD,2025-06-02 19:15:00,paid
t0002967,c01516,p0045,36.84,USD,2025-05-27 12:29:00,paid
t0002968,c00801,p0082,44.84,BRL,2025-03-09 23:43:00,cancelled
t0002969,c01065,p0072,410.48,EUR,2025-08-30 11:19:00,paid
t0002970,c02942,p0043,731.75,EUR,2025-09-15 20:32:00,paid
t0002971,c01021,p0014,19.27,USD,2025-01-09 11:47:00,paid
t0002972,c01241,p0100,200.83,USD,2025-02-01 18:17:00,paid
t0002973,c00022,p0014,36.68,USD,2025-08-28 09:15:00,paid
t0002974,c00806,p0018,105.57,MXN,2025-02-09 18:47:00,paid
t0002975,c01982,p0117,37.39,EUR,2025-07-11 11:47:00,paid
t0002976,c00283,p0017,16.6,EUR,2025-05-02 14:44:00,paid
t0002977,c00660,p0036,10.78,EUR,2025-02-14 12:54:00,paid
t0002978,c00959,p0031,48.25,EUR,2025-08-05 11:31:00,paid
t0002979,c00981,p0073,153.03,BRL,2025-05-14 13:08:00,paid
t0002980,c00518,p0099,111.03,MXN,2025-07-06 23:34:00,refunded
t0002981,c00763,p0093,54.31,BRL,2025-02-21 21:09:00,Paid
t0002982,c01419,p0048,53.09,USD,2025-09-04 15:05:00,paid
